39683.00000000,0.00299401,39683.00000000,1.00000000
40551.00000000,0.00299401,40551.00000000,1.00000000
43142.00000000,0.00299401,43142.00000000,1.00000000
45610.00000000,0.00299401,45610.00000000,1.00000000
49446.00000000,0.00299401,49446.00000000,1.00000000
55238.00000000,0.00299401,55238.00000000,1.00000000
62249.00000000,0.00299401,62249.00000000,1.00000000
74477.00000000,0.00299401,74477.00000000,1.00000000
74479.00000000,0.00299401,74479.00000000,1.00000000
74780.00000000,0.00299401,74780.00000000,1.00000000
88771.00000000,0.00299401,88771.00000000,1.00000000
90164.00000000,0.00299401,90164.00000000,1.00000000
107375.00000000,0.00299401,107375.00000000,1.00000000
117577.00000000,0.00299401,117577.00000000,1.00000000
126426.00000000,0.00299401,126426.00000000,1.00000000
167224.00000000,0.00299401,167224.00000000,1.00000000
186645.00000000,0.00299401,186645.00000000,1.00000000
283553.00000000,0.00299401,283553.00000000,1.00000000
325220.00000000,0.00299401,325220.00000000,1.00000000
402332.00000000,0.00299401,402332.00000000,1.00000000
710394.00000000,0.00299401,710394.00000000,1.00000000
